40 0 20 0 37.5 0
40.0 0.0375187562515625 20.0 -0.0917602518933106 37.4997293773641 -0.0599100899325
39.9999081938527 0.0750372417451327 19.999940059945 -0.183519694130157 37.4991881345255 -0.119820000314296
39.9997245823681 0.112555185725153 19.9998201800147 -0.275277517061367 37.4983762763504 -0.179729551595221
39.9994491671664 0.150072317440933 19.9996403605684 -0.36703291105235 37.4972938101385 -0.239638564226187
39.9990819506777 0.187588366149088 19.999400602145 -0.458785066490388 37.495940745622 -0.299546858659717
39.9986229361422 0.225103061115968 19.9991009054629 -0.550533173791929 37.4943170949666 -0.359454255350488
39.99807212761 0.262616131620098 19.9987412714205 -0.642276423409873 37.4924228727705 -0.419360574755868
39.9974295299413 0.300127306954604 19.9983217010956 -0.734014005840866 37.4902580960647 -0.479265637336453
39.9966951488061 0.337636316429655 19.9978421957455 -0.82574511163259 37.4878227843128 -0.539169263556606
39.9958689906843 0.375142889374892 19.9973027568074 -0.917468931391047 37.4851169594107 -0.599071273884994
39.9949510628655 0.412646755141864 19.9967033858981 -1.00918465578786 37.4821406456868 -0.658971488795128
39.9939413734491 0.450147643106459 19.9960440848137 -1.10089147556753 37.478893869901 -0.718869728765899
39.9928399313443 0.487645282671339 19.9953248555302 -1.19258858155478 37.4753766612452 -0.778765814282118
39.9916467462696 0.525139403268372 19.9945457002032 -1.28427516466179 37.4715890513429 -0.83865956583505
39.9903618287533 0.562629734361067 19.9937066211677 -1.3759504158955 37.4675310742484 -0.898550803922959
39.9889851901328 0.600116005447002 19.9928076209386 -1.46761352636489 37.4632027664473 -0.95843934905164
39.987516842555 0.637597946060261 19.9918487022101 -1.55926368728829 37.4586041668555 -1.01832502173496
39.9859567989759 0.675075285773861 19.9908298678561 -1.65090009000063 37.453735316819 -1.07820764249539
39.9843050731607 0.712547754202188 19.98975112093 -1.74252192596074 37.448596260114 -1.13808703186455
39.9825616796832 0.750015081003426 19.9886124646649 -1.83412838675863 37.4431870429457 -1.19796301038374
39.9807266339265 0.787476995881984 19.9874139024733 -1.92571866412276 37.4375077139487 -1.25783539860451
39.978799952082 0.824933228590934 19.9861554379473 -2.01729194992733 37.4315583241859 -1.31770401708912
39.9767816511498 0.862383508934435 19.9848370748586 -2.10884743619956 37.4253389271484 -1.37756868641118
39.9746717489384 0.899827566770163 19.9834588171582 -2.20038431512694 37.418849578755 -1.4374292271561
